journey,conversion_flg,counts
viewed_favourite_store > added_item > Menu > Appetizers > added_item > Dessert > CheckoutViewController,true,1
Family Value Bundles > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > Kids Menu > added_item > Menu > Menu Extras > Appetizers > Menu > added_item > Menu > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Quick_Reorder > viewed_favourite_store > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Drinks > added_item > Dessert > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Drinks > added_item > Menu Extras > Menu > Menu Extras > Appetizers > Menu > added_item > Menu Extras > added_item > Drinks > added_item > Menu > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > Drinks > Menu > added_item > Dessert > added_item > Menu > Drinks > added_item > CheckoutViewController,true,1
viewed_favourite_store > Kids Menu > added_item > Dessert >  > Menu Extras > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store >  > added_item > Sauces & Sides >  > added_item > Menu > Sauces & Sides > Dessert > Drinks > added_item > Drinks > Menu > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Sauces & Sides > Dessert > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > Appetizers > added_item > Appetizers > Menu > added_item > Menu > Appetizers > added_item > Appetizers > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Drinks > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Sauces & Sides > Drinks > Menu > Kids Menu > Dessert > added_item > Menu > Drinks > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > added_item > Sauces & Sides > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
Family Value Bundles > Appetizers > added_item > CheckoutActivity,true,1
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > Sauces & Sides > added_item > Sauces & Sides > CheckoutViewController,true,1
Kids Menu > added_item > Menu > Kids Menu > Menu Extras > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > CheckoutViewController,true,1
viewed_favourite_store > Family Value Bundles > Dessert > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Family Value Bundles > added_item > Appetizers > added_item > Family Value Bundles > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Family Value Bundles > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Dessert > added_item > Sauces & Sides > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
viewed_favourite_store > Appetizers > added_item > Drinks > added_item > viewed_favourite_store > Appetizers > Drinks > Appetizers > added_item > Drinks > added_item > CheckoutViewController,true,1
Appetizers > Dessert > added_item > Menu > added_item > Appetizers > added_item > CheckoutActivity,true,1
Menu > added_item > Menu > added_item > Sauces & Sides > Kids Menu > Menu > added_item > CheckoutActivity,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,1
added_item > Menu Extras > added_item > Kids Menu > added_item > CheckoutActivity,true,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu Extras > added_item > CheckoutActivity,true,1
Menu > Appetizers > Menu > added_item > Menu > Appetizers > added_item > Menu Extras > added_item > Menu > Appetizers > added_item > CheckoutActivity,true,1
Menu > Appetizers > added_item > Appetizers > added_item > Menu Extras > added_item > CheckoutViewController,true,1
Kids Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
added_item > Dessert > Drinks > Menu > Kids Menu > added_item > CheckoutViewController,true,1
Drinks > Menu > Appetizers > Kids Menu > Menu > Kids Menu > added_item > Menu > Appetizers > added_item > Menu >  > Menu > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Dessert > Drinks > CheckoutViewController,true,1
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > Menu > added_item > Sauces & Sides > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > Sauces & Sides > added_item > Dessert > added_item > Drinks > added_item > Menu > Kids Menu > added_item > Dessert > added_item > Drinks > Appetizers > added_item > Appetizers > Menu > CheckoutViewController,true,1
Menu > viewed_favourite_store > Menu > Dessert > Menu > added_item > Appetizers > Menu > added_item > Kids Menu > Sauces & Sides > Dessert > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Family Value Bundles > added_item > Sauces & Sides > Dessert > added_item > CheckoutActivity,true,1
Menu > added_item > Menu > added_item > Appetizers > added_item > Drinks > added_item > Appetizers > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > CheckoutViewController,true,1
Quick_Reorder > viewed_favourite_store > Menu > Quick_Reorder > viewed_favourite_store > Menu > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > Sauces & Sides > Menu > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > Dessert > Appetizers > Sauces & Sides > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > Appetizers > Menu > Drinks > Sauces & Sides > Dessert > Menu > added_item > Menu > Appetizers > Menu > added_item > Sauces & Sides > Menu > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Dessert > CheckoutViewController,true,1
viewed_favourite_store > added_item > Appetizers > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item > CheckoutViewController,true,1
added_item > Sauces & Sides > Dessert > CheckoutViewController,true,1
Menu > added_item > Kids Menu > added_item > Dessert > Menu > added_item > CheckoutActivity,true,1
Drinks > Menu > added_item > Appetizers > added_item > Drinks > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > Sauces & Sides > Kids Menu > Sauces & Sides > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Menu Extras > Kids Menu > added_item > Menu Extras > added_item > viewed_favourite_store > Kids Menu > added_item > Menu Extras > added_item > Family Value Bundles > Kids Menu > added_item > Drinks > Dessert > Family Value Bundles > CheckoutViewController,true,1
Menu > added_item > Drinks > added_item > Appetizers > Sauces & Sides > added_item > CheckoutActivity,true,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > Drinks > added_item > Drinks > Menu > added_item > Dessert > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Menu Extras > added_item > Menu > added_item > Menu > Appetizers > added_item > CheckoutViewController,true,1
Drinks > added_item > Drinks > added_item > Menu > Appetizers > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Dessert > added_item > Dessert > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Menu > Dessert > added_item > Drinks > added_item > CheckoutViewController,true,1
Menu > added_item > Other > added_item > Other > added_item > Dessert > added_item > CheckoutActivity,true,1
viewed_favourite_store > Drinks > added_item > Drinks > added_item > Drinks > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item > Menu Extras > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > Menu > Appetizers > Menu > Kids Menu > Appetizers > Kids Menu > Menu > added_item > CheckoutViewController,true,1
Quick_Reorder > viewed_favourite_store > Menu > added_item > Dessert > added_item > Drinks > added_item > CheckoutViewController,true,1
added_item > Menu > added_item > Dessert > Drinks > added_item > Drinks > added_item > CheckoutActivity,true,1
Appetizers > added_item > Menu > added_item > Menu > Drinks > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > CheckoutActivity,true,1
added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > CheckoutActivity,true,1
added_item > Dessert > Menu > CheckoutActivity,true,1
Menu > Dessert > Sauces & Sides > Menu > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Drinks > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > added_item > Menu > Appetizers > CheckoutViewController,true,1
Menu Extras > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
Drinks > added_item > Drinks > added_item > Drinks > added_item > Appetizers > Kids Menu > Appetizers > added_item > Kids Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item >  > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > added_item > Drinks > added_item > Drinks > added_item > viewed_favourite_store > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,1
Appetizers > Menu > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Menu Extras > Appetizers > Menu > Menu Extras > Menu > Appetizers > Menu > added_item > Appetizers > added_item > Drinks > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,1
Menu > Kids Menu > added_item > Menu > added_item > Menu Extras > Dessert > added_item > Appetizers > added_item > Appetizers > added_item > Family Value Bundles > Kids Menu > added_item > Menu > added_item > Menu Extras > added_item > Dessert > added_item > viewed_favourite_store > Menu > added_item > Menu Extras > added_item > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Appetizers > Sauces & Sides > Drinks > Dessert > Appetizers > added_item > CheckoutActivity,true,1
Appetizers > Dessert > Menu > added_item > Dessert > added_item > CheckoutViewController,true,1
Appetizers > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > Dessert > Drinks > Menu > CheckoutViewController,true,1
Appetizers > Menu > added_item > Menu > Appetizers > Menu > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > Dessert > Menu > added_item > Menu > added_item > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Dessert > added_item > Appetizers > added_item > Appetizers > Menu > Other > Menu > added_item > Menu > Other > Drinks > added_item > Drinks > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
added_item > Drinks > added_item > Menu Extras > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Menu > Drinks > added_item > Drinks > Menu > added_item > Menu > Kids Menu > Menu > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Menu > Sauces & Sides > Menu > Kids Menu > Sauces & Sides > Menu > Appetizers > Sauces & Sides > added_item > Appetizers > added_item > CheckoutActivity,true,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > Sauces & Sides > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutActivity,true,1
Menu > Kids Menu > added_item > Menu Extras > added_item > CheckoutViewController,true,1
Quick_Reorder > Drinks > Kids Menu > added_item > Menu > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Kids Menu > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > Appetizers > Menu > added_item > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Dessert > added_item > Sauces & Sides > Appetizers > Menu > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutActivity,true,1
Menu > added_item > Appetizers > added_item > Appetizers > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,1
Quick_Reorder > Menu > added_item > Appetizers > Menu > Appetizers > added_item > Menu > Drinks > added_item >  > CheckoutViewController,true,1
Appetizers > added_item > Menu > Appetizers > added_item > Dessert > added_item > Dessert > Appetizers > Sauces & Sides > Kids Menu > Menu > Appetizers > Menu > Drinks >  > Sauces & Sides > Menu > Sauces & Sides > Appetizers > Menu > Kids Menu > Sauces & Sides > Menu > Dessert > Sauces & Sides > Menu > Appetizers > added_item > CheckoutActivity,true,1
viewed_favourite_store > added_item > Drinks > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Kids Menu > Appetizers > Menu > added_item > Appetizers > Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,1
added_item > Sauces & Sides > added_item > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Appetizers > Menu > added_item > Dessert > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > Kids Menu > added_item > CheckoutViewController,true,1
Appetizers > Kids Menu > Sauces & Sides > added_item > Appetizers > Sauces & Sides > Appetizers > Menu > Sauces & Sides > added_item > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Kids Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Appetizers > Sauces & Sides > added_item > Appetizers > CheckoutViewController,true,1
Menu > added_item > Kids Menu > added_item > Menu > Sauces & Sides > Menu > added_item > Menu > added_item > Drinks > Dessert > CheckoutActivity,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Menu Extras > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Appetizers > Menu > Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Drinks > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Drinks > Menu > Kids Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,1
added_item > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Drinks > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > CheckoutViewController,true,1
Menu > Appetizers > added_item > Appetizers > added_item > Menu > Drinks > added_item > Appetizers > added_item > Appetizers > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Kids Menu > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Drinks > Menu > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Sauces & Sides > added_item > Drinks > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
added_item > Appetizers > added_item > Appetizers > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Appetizers > Menu Extras > added_item > Menu Extras > CheckoutViewController,true,1
Menu > added_item > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item > Drinks > CheckoutViewController,true,1
viewed_favourite_store > Family Value Bundles > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > viewed_favourite_store > Appetizers > Menu > added_item > Menu > viewed_favourite_store > Appetizers > added_item > CheckoutViewController,true,1
Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
added_item > Kids Menu > added_item > Menu > Appetizers > added_item > Appetizers > Menu > Dessert > Menu Extras > added_item > Menu Extras > Drinks > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > Dessert > added_item > viewed_favourite_store > CheckoutViewController,true,1
Appetizers > added_item > Menu Extras > added_item > Drinks > added_item > CheckoutActivity,true,1
Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
Quick_Reorder > viewed_favourite_store >  > added_item > Appetizers > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
viewed_favourite_store > added_item > Drinks > Dessert > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Sauces & Sides > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers > CheckoutViewController,true,1
Menu > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,1
Quick_Reorder > Appetizers > Menu > CheckoutViewController,true,1
Appetizers > added_item > Dessert > added_item > Dessert > added_item > Menu Extras > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Dessert > Appetizers > Menu > Kids Menu > viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu Extras > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Appetizers > Menu Extras > added_item > Menu Extras > added_item > CheckoutViewController,true,1
Appetizers > Kids Menu > added_item > Sauces & Sides > added_item > Menu > Appetizers > added_item > Menu > added_item > Drinks > Kids Menu > added_item > Drinks > added_item > Dessert > Menu > CheckoutViewController,true,1
Menu > Appetizers > Menu > Sauces & Sides > Appetizers > added_item > Menu > added_item > CheckoutActivity,true,1
Menu > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
Menu > Sauces & Sides > Appetizers > Menu > added_item > Appetizers > added_item > CheckoutActivity,true,1
viewed_favourite_store > Dessert > added_item > Dessert > added_item > Appetizers > added_item > Dessert > added_item > CheckoutViewController,true,1
Menu > added_item > Appetizers > Menu > added_item > Menu > added_item > Menu > Appetizers > Family Value Bundles > Menu > added_item > CheckoutViewController,true,1
Menu > Appetizers > Menu > Kids Menu > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Kids Menu > added_item > Appetizers > added_item > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > CheckoutViewController,true,1
added_item > Sauces & Sides > Kids Menu > added_item > Appetizers > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > Dessert > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu Extras > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > Kids Menu > added_item > Menu > Menu Extras > added_item > Dessert > added_item > CheckoutViewController,true,1
Menu > added_item > Dessert > Appetizers > Dessert > Appetizers > added_item > CheckoutViewController,true,1
Menu > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Sauces & Sides > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > Appetizers > Family Value Bundles > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Dessert > Drinks > added_item > Kids Menu > Dessert > Drinks > CheckoutActivity,true,1
Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item > Quick_Reorder > Menu > added_item > Sauces & Sides > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > Dessert > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Sauces & Sides > added_item > Appetizers > Menu > Drinks > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > Menu Extras > added_item > Menu Extras > Dessert > added_item > Appetizers > Menu Extras > added_item > CheckoutViewController,true,1
viewed_favourite_store > Drinks > Menu > added_item > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > CheckoutViewController,true,1
Appetizers > added_item > Menu > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > Sauces & Sides > Appetizers > Menu > Appetizers > Menu > Sauces & Sides > added_item > Sauces & Sides > Dessert > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > Drinks > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
Quick_Reorder > viewed_favourite_store > added_item > Sauces & Sides > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Kids Menu > Appetizers > Drinks > Dessert > added_item > CheckoutViewController,true,1
viewed_favourite_store > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > CheckoutViewController,true,1
viewed_favourite_store > added_item > Drinks > added_item > Menu > Sauces & Sides > Kids Menu > Menu > CheckoutViewController,true,1
Sauces & Sides > added_item > Menu > Appetizers > added_item > Menu > Kids Menu > Menu > Sauces & Sides > Menu > added_item > Menu > Appetizers > added_item > Kids Menu > Menu > Drinks > added_item > CheckoutActivity,true,1
Menu > added_item > Kids Menu > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > CheckoutActivity,true,1
Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Drinks > added_item > CheckoutActivity,true,1
viewed_favourite_store > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu > Appetizers > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > CheckoutViewController,true,1
viewed_favourite_store > added_item > Kids Menu > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > CheckoutViewController,true,1
Menu > added_item > Menu > added_item > Sauces & Sides > Menu > Dessert > Drinks > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > Drinks > added_item > Appetizers > Kids Menu > added_item > Sauces & Sides > Appetizers > Sauces & Sides > Appetizers > Dessert > Menu > Drinks > Sauces & Sides > Menu > Appetizers > Dessert > added_item > Sauces & Sides > CheckoutViewController,true,1
added_item > Family Value Bundles > Menu > added_item > Menu > added_item > CheckoutActivity,true,1
Menu > Sauces & Sides > added_item > Menu > added_item > Drinks > added_item > Menu > Sauces & Sides > added_item > CheckoutActivity,true,1
Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > viewed_favourite_store > CheckoutViewController,true,1
Quick_Reorder > viewed_favourite_store > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Menu > Dessert > added_item > CheckoutViewController,true,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
Appetizers > added_item > Menu > Menu Extras > Kids Menu > Menu > added_item > Drinks > added_item > Kids Menu > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > Menu > added_item > Menu > added_item > Appetizers > Menu > Kids Menu > added_item > Menu > Appetizers > CheckoutViewController,true,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
Appetizers > added_item > Appetizers > added_item > Menu > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutViewController,true,1
Menu > Appetizers > added_item > Appetizers > Drinks > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,1
viewed_favourite_store >  > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,1
Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > Drinks > added_item > Drinks > added_item > CheckoutActivity,true,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Kids Menu > Menu > Menu Extras > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu Extras > added_item > CheckoutViewController,true,1
Menu > Appetizers > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,1
