journey,conversion_flg,counts
ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > CheckoutActivity,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV:  Menu > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Appetizers,false,1
ProductListActivity > PV: Entrees > ProductActivity > PV: Appetizers > CheckoutActivity > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductActivity > ProductListActivity > CheckoutActivity > ProductListActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductListActivity,false,1
StoreTableViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController > GuidedMenuViewController,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Dessert > GuidedMenuViewController > PV: Menu Extras,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Appetizers,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees,false,1
ProductListActivity > PV: Entrees > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
ProductListActivity > PV: Appetizers > ProductActivity > PV: Drinks,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV:  Menu > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Drinks,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > PV: Drinks > ProductListActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > CheckoutActivity > ProductListActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity > ProductListActivity > PV: Drinks > CheckoutActivity,false,1
ProductListActivity > PV:  Menu > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV:  Menu > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > ProductListActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Dessert > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > BasketViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Dessert > ProductActivity > CheckoutActivity,false,1
ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController,false,1
ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Dessert > ProductActivity > PV: Dessert > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Dessert > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Drinks > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV:  Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Drinks > ProductActivity > PV:  Menu > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductListActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > PV: Entrees > ProductListActivity > PV: Drinks > ProductActivity > PV: Entrees > ProductListActivity > PV: Appetizers,false,1
ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > PV: Menu Extras > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity > PV: Kids Menu > PV: Menu Extras > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Dessert > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuestCheckoutTableViewController,false,1
CheckoutActivity > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Dessert > BasketViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuestCheckoutTableViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV:  Menu > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > StoreTableViewController > GuidedMenuViewController > PV:  Menu > ProductViewController > GuidedMenuViewController > ProductViewController,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Dessert > ProductViewController > GuestCheckoutTableViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > PV: Entrees > ProductListActivity > PV: Drinks > ProductActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Kids Menu,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > GuestCheckoutTableViewController > StoreTableViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV:  Menu > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV:  Menu > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuestCheckoutTableViewController,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuestCheckoutTableViewController > GuidedMenuViewController > PV: Appetizers,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Menu Extras,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > PV: Menu Extras > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Drinks > ProductListActivity > PV: Appetizers > ProductListActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > BasketViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Kids Menu > ProductListActivity > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Appetizers > CheckoutActivity > ProductListActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Dessert > StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Dessert,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController > StoreTableViewController > GuestCheckoutTableViewController > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Drinks > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > PV: Kids Menu > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Appetizers > ProductListActivity > ProductActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Entrees,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuestCheckoutTableViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Viewed Family Value Bundles > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuestCheckoutTableViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > StoreTableViewController > GuidedMenuViewController > PV: Dessert,false,1
