journey,conversion_flg,counts
added_item > Sauces & Sides > added_item > Menu > added_item > Appetizers > Sauces & Sides > added_item,false,1
Family Value Bundles > Drinks > Menu > Appetizers > Menu,false,1
Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Drinks > added_item > Drinks > Menu > added_item > Menu > Kids Menu > Menu > Appetizers > added_item >  > Kids Menu > Sauces & Sides,false,1
Appetizers > Dessert > Drinks > Appetizers > added_item,false,1
viewed_favourite_store > Menu > Appetizers > added_item > Sauces & Sides,false,1
viewed_favourite_store > Menu > viewed_favourite_store > Menu > viewed_favourite_store > Menu > Appetizers > Menu > Menu Extras > Menu > viewed_favourite_store > Menu > Quick_Reorder > viewed_favourite_store > Menu,false,1
Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Dessert > Sauces & Sides > Kids Menu > Appetizers > Sauces & Sides > Appetizers > added_item,false,1
Appetizers > Menu >  > added_item > Menu >  > Menu,false,1
added_item > Drinks > added_item > Drinks > added_item > Menu,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers,false,1
Quick_Reorder > Menu > Appetizers > Menu > added_item,false,1
Dessert > Appetizers > Menu Extras > Kids Menu > Menu > Drinks > Menu Extras > Menu > Quick_Reorder,false,1
viewed_favourite_store > Menu > viewed_favourite_store > Menu > viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item > Appetizers,false,1
Menu > Appetizers > Menu > Appetizers > Dessert > Menu > Drinks > Menu > Sauces & Sides >  > Menu,false,1
viewed_favourite_store > added_item > Menu > Appetizers > Sauces & Sides,false,1
added_item > Appetizers > added_item > Kids Menu > added_item > Menu > Sauces & Sides > added_item > Sauces & Sides > Menu > added_item,false,1
viewed_favourite_store > Menu > Appetizers > Menu Extras > Menu,false,1
viewed_favourite_store > Kids Menu > added_item > Dessert > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Drinks > Appetizers > Dessert > ,false,1
Appetizers > added_item > Menu > added_item > Menu > Sauces & Sides > Menu > Appetizers > Menu > Kids Menu > Menu > Sauces & Sides > Menu > Appetizers > added_item > Menu > Sauces & Sides > added_item > Appetizers > Menu >  > Sauces & Sides,false,1
 > added_item > ,false,1
Appetizers > Drinks > Appetizers > Drinks > Sauces & Sides,false,1
viewed_favourite_store > added_item > Kids Menu > Menu > added_item > viewed_favourite_store,false,1
added_item >  > Sauces & Sides > added_item > Drinks > Appetizers > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Menu > Appetizers > Drinks > Sauces & Sides > Dessert > Menu > added_item > Drinks > added_item > Drinks > added_item,false,1
Appetizers > Menu > Appetizers > Menu >  > Drinks > Sauces & Sides > Dessert,false,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > viewed_favourite_store > Menu,false,1
Menu Extras > added_item > Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item,false,1
Quick_Reorder > Menu > Kids Menu > added_item > Menu Extras > added_item,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Appetizers > added_item > Menu > added_item > Menu > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers > Menu > added_item > Menu > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store > Drinks > Menu > added_item > Menu > Sauces & Sides > added_item > Dessert > Menu > Sauces & Sides > added_item > Drinks > added_item > Sauces & Sides > Kids Menu > Dessert > added_item > Appetizers > added_item > Drinks > added_item > Menu > added_item,false,1
Menu > Sauces & Sides > Appetizers > Menu > Dessert > Drinks,false,1
viewed_favourite_store > Appetizers > Sauces & Sides > viewed_favourite_store > Appetizers,false,1
viewed_favourite_store > Appetizers > Menu > Sauces & Sides > Appetizers > viewed_favourite_store,false,1
 > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item >  > Dessert > Quick_Reorder,false,1
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > Kids Menu > added_item > Menu > added_item >  > added_item,false,1
Menu > Menu Extras > Menu > Appetizers > Menu > Kids Menu > Menu > Appetizers,false,1
Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > Dessert > Menu > Sauces & Sides,false,1
viewed_favourite_store > Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item,false,1
Dessert > Menu > Appetizers > Menu > Sauces & Sides > Drinks,false,1
Appetizers > Menu > Dessert > Kids Menu > Menu > Appetizers > Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Appetizers > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers >  > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item,false,1
viewed_favourite_store > Menu > Kids Menu > added_item > Menu > added_item > viewed_favourite_store > Appetizers,false,1
Dessert > Kids Menu > added_item > Menu > added_item > Dessert > added_item > Sauces & Sides > added_item,false,1
Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu > Sauces & Sides > Menu,false,1
Quick_Reorder > viewed_favourite_store > Menu > added_item > Dessert > added_item,false,1
viewed_favourite_store > Menu > added_item > Kids Menu > viewed_favourite_store > Menu > added_item > Menu,false,1
Menu > Appetizers > Menu > added_item > Menu > Appetizers > Menu > added_item > Drinks > Dessert > Sauces & Sides > added_item > Appetizers > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item,false,1
Kids Menu > added_item > Dessert > added_item > Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu > added_item > Quick_Reorder > Appetizers,false,1
Sauces & Sides > Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu,false,1
Menu > Sauces & Sides > Menu > added_item > Kids Menu > Appetizers > Menu > Appetizers > Menu,false,1
Drinks > Menu > added_item > Menu > added_item > Menu > added_item > Menu,false,1
Menu > Appetizers > Menu > Appetizers > Menu > added_item > Menu > added_item > Drinks > Menu > Appetizers > Menu > Appetizers > Dessert > Appetizers > Kids Menu > Menu > ,false,1
Quick_Reorder > Menu > added_item > Menu > Appetizers > Dessert > added_item,false,1
added_item >  > Drinks > Menu > added_item > Appetizers > added_item > Menu > added_item,false,1
Kids Menu > added_item > Appetizers > added_item > Drinks > added_item > Menu Extras > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > Appetizers > Menu > added_item > Drinks > Kids Menu > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Drinks > Kids Menu > added_item,false,1
Drinks > added_item > Sauces & Sides > Drinks > added_item,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Quick_Reorder > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > Sauces & Sides > added_item > Menu > Appetizers > added_item > Dessert > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Menu > Appetizers > Menu > Family Value Bundles > Menu > Dessert > Drinks > Appetizers,false,1
Menu > Other > Menu,false,1
Quick_Reorder > viewed_favourite_store > Kids Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > Menu > viewed_favourite_store > Menu > Appetizers > Menu > Appetizers > Menu > Appetizers > Menu > Sauces & Sides > Appetizers > viewed_favourite_store > Appetizers,false,1
Menu > Appetizers > added_item > Menu > added_item > Appetizers > Drinks > Appetizers > added_item,false,1
viewed_favourite_store > added_item > Drinks > Menu,false,1
Menu > Appetizers > added_item > Appetizers > added_item > Sauces & Sides,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Appetizers > added_item > Kids Menu > added_item,false,1
Drinks > Dessert > Menu Extras > Drinks > Menu > Appetizers > Kids Menu,false,1
Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Sauces & Sides > added_item > Menu > added_item,false,1
Dessert > added_item > Menu > added_item > Menu,false,1
viewed_favourite_store > Dessert > Menu > added_item > Appetizers > Menu > added_item,false,1
viewed_favourite_store > Kids Menu > Appetizers > Menu > Menu Extras > Menu > added_item > Appetizers > added_item > Menu Extras > added_item > Kids Menu > added_item > viewed_favourite_store > Menu > Appetizers > Kids Menu,false,1
Dessert > Kids Menu > Dessert,false,1
viewed_favourite_store > Menu > added_item > Menu > Appetizers > Drinks,false,1
Menu > Appetizers > Dessert > Appetizers,false,1
Quick_Reorder > viewed_favourite_store > Appetizers > Kids Menu,false,1
Appetizers > Menu > Kids Menu > Drinks,false,1
Family Value Bundles > Menu > Appetizers > added_item > Kids Menu > Menu,false,1
Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,1
Kids Menu > added_item > Sauces & Sides > added_item > Appetizers > Kids Menu > added_item > Kids Menu > added_item,false,1
Sauces & Sides > Appetizers > Menu > added_item > Menu > added_item,false,1
Appetizers > Dessert > Menu > Sauces & Sides > Menu > Appetizers,false,1
Quick_Reorder > viewed_favourite_store > Menu > viewed_favourite_store > Menu > Appetizers > Menu,false,1
Sauces & Sides > Menu > Appetizers > Menu > Sauces & Sides > Menu,false,1
Menu > added_item > Appetizers > Menu Extras > added_item > Dessert > added_item > Menu > Drinks > added_item > Drinks > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Drinks > Dessert > added_item,false,1
Menu > Appetizers > Menu > Dessert > Menu > added_item > Appetizers > added_item,false,1
Appetizers > Kids Menu > added_item > Appetizers > added_item > Menu > Menu Extras > Appetizers > added_item > Menu > Appetizers > Menu > added_item,false,1
viewed_favourite_store > Dessert > Quick_Reorder > Dessert > Quick_Reorder,false,1
Quick_Reorder > Menu Extras > Kids Menu >  > Menu Extras > Kids Menu > Menu Extras,false,1
Menu > Appetizers > Menu > Dessert > Sauces & Sides > Appetizers,false,1
added_item > Appetizers > Sauces & Sides > added_item > Kids Menu > added_item,false,1
Kids Menu > added_item > Kids Menu > added_item > Dessert > added_item > Kids Menu > added_item > Dessert > added_item,false,1
viewed_favourite_store > Dessert > Menu > Appetizers > Menu > Sauces & Sides > Kids Menu,false,1
Appetizers > Drinks > ,false,1
Dessert > Menu > Appetizers > Menu,false,1
Menu > Kids Menu > Menu > Sauces & Sides > Menu,false,1
viewed_favourite_store > Appetizers > Family Value Bundles > Menu > Sauces & Sides,false,1
Appetizers > added_item > Kids Menu > added_item > Kids Menu > added_item > Dessert,false,1
added_item > Dessert > added_item > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Menu > added_item > Menu,false,1
Kids Menu > Menu > Kids Menu > Appetizers > Kids Menu > Sauces & Sides > Drinks > Menu,false,1
viewed_favourite_store > Kids Menu > added_item > Menu > added_item > Appetizers > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,1
viewed_favourite_store > Drinks > viewed_favourite_store > Sauces & Sides > Kids Menu > viewed_favourite_store > Dessert > Kids Menu > viewed_favourite_store,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > Appetizers > added_item > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Dessert > Appetizers,false,1
Drinks > added_item > Dessert > added_item > Appetizers > added_item > Menu > added_item > Dessert,false,1
Menu > added_item > Menu Extras > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Quick_Reorder,false,1
viewed_favourite_store > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > viewed_favourite_store > added_item > viewed_favourite_store,false,1
Menu > added_item > Menu > added_item > Drinks > Appetizers > Kids Menu > Sauces & Sides > added_item > Sauces & Sides > Dessert > Appetizers > Sauces & Sides > added_item,false,1
Appetizers > Menu > Kids Menu > Drinks > added_item > Sauces & Sides > Dessert,false,1
Dessert > Drinks > Menu > Appetizers > Menu > Appetizers > added_item,false,1
Menu Extras > Kids Menu,false,1
viewed_favourite_store > Menu > added_item > Menu Extras > Drinks > Kids Menu > Menu > Appetizers > Menu,false,1
Menu > added_item > Kids Menu > Drinks > added_item > Menu > added_item > Drinks > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item,false,1
Menu > added_item > Family Value Bundles > Menu,false,1
Menu > Appetizers > Menu > Drinks > Menu Extras > Dessert > Menu >  > Dessert > Drinks,false,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > Appetizers > added_item > Menu,false,1
Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Menu Extras > added_item,false,1
added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item,false,1
Quick_Reorder > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > Sauces & Sides > Kids Menu > viewed_favourite_store > Menu > Kids Menu > Menu > Sauces & Sides > added_item > Kids Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Menu > Appetizers > Menu Extras > Menu > added_item,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Appetizers > Dessert > Appetizers > Kids Menu,false,1
viewed_favourite_store > Appetizers > Sauces & Sides > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Sauces & Sides > added_item > Appetizers > added_item,false,1
Quick_Reorder > Menu > added_item > Appetizers > Sauces & Sides > added_item,false,1
viewed_favourite_store > Menu > added_item > Kids Menu > Appetizers > added_item > Appetizers > Menu > added_item,false,1
Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > Appetizers,false,1
added_item > Drinks > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Quick_Reorder,false,1
viewed_favourite_store > Appetizers > added_item > Drinks > added_item > Drinks,false,1
Kids Menu > Appetizers > Kids Menu > Menu > Kids Menu > Menu,false,1
Menu > added_item > Menu > Appetizers > Family Value Bundles,false,1
Sauces & Sides > Menu > added_item > Menu > added_item > Appetizers > added_item > Kids Menu > Family Value Bundles > Drinks > added_item > Menu > added_item > Menu > Appetizers > added_item > Sauces & Sides,false,1
Appetizers > Menu > added_item > Menu > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item,false,1
Dessert > Kids Menu >  > Drinks > Menu > Kids Menu > Appetizers > Menu > Kids Menu > Menu > added_item > Kids Menu,false,1
Menu > Family Value Bundles > Menu > Appetizers > Menu > added_item > Menu,false,1
Appetizers > Sauces & Sides > Menu > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Menu > Appetizers > Menu > added_item > Drinks > added_item,false,1
Drinks > Menu > Appetizers > Kids Menu > Menu > Kids Menu > Menu,false,1
Menu > added_item > Menu > Appetizers > Sauces & Sides > added_item,false,1
viewed_favourite_store > Menu > Appetizers > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Dessert > Drinks,false,1
Menu > Quick_Reorder > Drinks > Menu > added_item,false,1
Sauces & Sides > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Kids Menu > Family Value Bundles > Dessert > Drinks > Sauces & Sides,false,1
viewed_favourite_store > Appetizers > Menu >  > Sauces & Sides > Kids Menu > Menu,false,1
viewed_favourite_store > Menu Extras > Menu > Appetizers > added_item > Appetizers > added_item > Menu Extras,false,1
Appetizers > Menu > Drinks > Menu > Drinks > Dessert > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > Dessert > Drinks > added_item,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Dessert > Menu > added_item,false,1
added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > Kids Menu,false,1
viewed_favourite_store > Sauces & Sides > Appetizers > added_item > Menu > Dessert > Menu,false,1
Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu,false,1
Menu >  > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > Sauces & Sides > Menu > Kids Menu > Menu > added_item > Menu,false,1
Menu > added_item > Menu > Dessert > Menu,false,1
Sauces & Sides > Quick_Reorder,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > Dessert > Sauces & Sides > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item > Appetizers,false,1
Dessert > Drinks > Dessert > Drinks,false,1
Quick_Reorder > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Quick_Reorder > Dessert > added_item > Menu > Dessert,false,1
Kids Menu > Sauces & Sides > Appetizers > Menu > Drinks > Dessert > Menu,false,1
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > Sauces & Sides,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu > Dessert > viewed_favourite_store,false,1
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > Menu > Appetizers,false,1
Menu > added_item > Menu > Drinks > Kids Menu > Menu Extras > Kids Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Menu > Appetizers > Quick_Reorder > added_item > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store,false,1
Menu > Menu Extras > Appetizers > added_item > Menu > added_item > Menu Extras > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Family Value Bundles >  > Menu Extras,false,1
Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Dessert > Drinks > added_item,false,1
Quick_Reorder > Appetizers > added_item >  > Kids Menu > Dessert > added_item > Appetizers >  > Appetizers > Menu > Sauces & Sides > Menu,false,1
viewed_favourite_store > added_item > Menu > added_item > Appetizers > added_item > Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Dessert > Menu > Sauces & Sides,false,1
Family Value Bundles > Appetizers > Drinks,false,1
Appetizers > Drinks > Appetizers > Menu > Sauces & Sides > Dessert > Kids Menu > Menu > Appetizers > Drinks > Menu,false,1
viewed_favourite_store > added_item > Sauces & Sides > added_item > Menu > Appetizers,false,1
Menu > Kids Menu > added_item > Kids Menu > Menu Extras > added_item > Menu > added_item,false,1
Menu > Kids Menu > Sauces & Sides > Menu > Sauces & Sides > Menu > Sauces & Sides > Menu > Sauces & Sides > added_item > Menu > added_item > Drinks,false,1
Appetizers > Menu > Drinks > Family Value Bundles,false,1
Menu > Appetizers > Menu > added_item > Menu > added_item > Kids Menu > added_item > Drinks > Kids Menu > Menu > Appetizers > Menu,false,1
Kids Menu > added_item > Appetizers > Kids Menu > Appetizers > Sauces & Sides > Appetizers > added_item,false,1
Dessert > Menu Extras > Menu > Appetizers,false,1
Menu > Appetizers > Menu > added_item > Kids Menu > Appetizers > added_item,false,1
Drinks > Menu > Menu Extras > Menu > Drinks > Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > viewed_favourite_store > added_item,false,1
Menu > Kids Menu > Menu > Appetizers > Menu > Kids Menu,false,1
Menu > Dessert > Menu Extras > Menu > added_item,false,1
viewed_favourite_store > Menu > added_item > Menu > Menu Extras > Menu > added_item > Drinks > added_item > Kids Menu >  > Dessert,false,1
Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Drinks > Appetizers > Menu > Menu Extras > added_item > Menu Extras > added_item > Dessert > added_item > Dessert > Appetizers > added_item > Menu Extras > added_item > Menu > added_item > Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu Extras > added_item,false,1
added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > Sauces & Sides > added_item > Kids Menu > added_item,false,1
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Menu > Appetizers > Menu > added_item > Kids Menu > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > Kids Menu > viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,1
Appetizers > Menu > added_item > Appetizers > added_item > Drinks,false,1
added_item > Menu > added_item > Menu > added_item >  > Kids Menu > added_item > Menu,false,1
Menu > added_item > Dessert > added_item > Menu > added_item > Sauces & Sides > added_item > Dessert > added_item,false,1
Appetizers > Menu > Sauces & Sides > Dessert > Appetizers > Menu > added_item > Kids Menu > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Drinks > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Kids Menu > added_item > Kids Menu > Dessert > added_item > Dessert > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > Drinks > added_item,false,1
viewed_favourite_store > Kids Menu > Menu > viewed_favourite_store > Appetizers,false,1
added_item > Menu > Appetizers > added_item > Appetizers > added_item > Dessert > Menu > Sauces & Sides > added_item > Sauces & Sides > Appetizers > added_item > Dessert > added_item > Dessert > added_item > Dessert > Menu,false,1
Appetizers > Menu > Appetizers > Sauces & Sides > Menu > Appetizers > Menu > added_item,false,1
Quick_Reorder > viewed_favourite_store > Family Value Bundles > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Sauces & Sides > Dessert > Appetizers,false,1
viewed_favourite_store > Kids Menu > added_item > Kids Menu > Appetizers > Menu Extras,false,1
Appetizers > Menu > Sauces & Sides > Menu > Sauces & Sides > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > Other,false,1
viewed_favourite_store > Dessert > Appetizers > added_item > Menu >  > Menu > Appetizers > added_item > Appetizers > Menu > added_item > Appetizers > added_item,false,1
Drinks > added_item > Dessert > added_item > Appetizers,false,1
added_item > Kids Menu > added_item > Drinks > Menu > added_item,false,1
Appetizers > added_item > Appetizers > Menu > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > Menu > Kids Menu > Dessert > Menu,false,1
Dessert > added_item > Family Value Bundles,false,1
Family Value Bundles > Menu > Appetizers > Menu >  > Menu Extras > Menu > Dessert > Menu,false,1
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,1
Quick_Reorder > viewed_favourite_store > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > Menu > added_item > Appetizers > added_item > Menu > Sauces & Sides > added_item >  > Menu > added_item,false,1
Appetizers > Menu > Family Value Bundles > Appetizers > Menu,false,1
added_item > Menu > added_item > Drinks > added_item,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu Extras > added_item > Menu Extras > added_item > Appetizers > added_item > Menu > Appetizers > Menu > added_item > Menu > added_item,false,1
Drinks >  > Kids Menu > Menu,false,1
Kids Menu > Menu > Sauces & Sides > added_item > Menu > added_item > Kids Menu > Sauces & Sides > added_item > Menu > added_item,false,1
viewed_favourite_store > Menu Extras > Appetizers > Menu > ,false,1
Quick_Reorder > Appetizers > Menu > Menu Extras > Menu > added_item > Appetizers > added_item,false,1
Menu > Appetizers > Dessert > Sauces & Sides > Appetizers > added_item > Menu > added_item,false,1
Drinks > Menu > Appetizers > Menu > Appetizers > Dessert > Menu,false,1
Appetizers > added_item > Menu > Kids Menu > added_item > Kids Menu > Menu Extras > Appetizers > added_item,false,1
Drinks > Menu > Appetizers > Menu > Appetizers > Menu > Dessert > Sauces & Sides,false,1
viewed_favourite_store > Menu > Dessert > Appetizers > Menu > Appetizers > Menu,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Appetizers > Menu > viewed_favourite_store,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Appetizers > viewed_favourite_store > Sauces & Sides,false,1
Menu > Kids Menu > Menu > Appetizers > Dessert,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Kids Menu > Family Value Bundles > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > viewed_favourite_store,false,1
Quick_Reorder > Menu > Drinks > Menu > Kids Menu > Menu Extras > Menu > Appetizers > Menu > added_item,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides >  > Drinks > Kids Menu > Menu > Appetizers > Menu,false,1
Other > added_item > Menu Extras > Appetizers > added_item > Menu,false,1
Drinks > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > Appetizers > added_item > Dessert > added_item > Appetizers > added_item > Appetizers,false,1
Quick_Reorder > Appetizers > added_item > Menu > Sauces & Sides > added_item >  > Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Drinks > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store,false,1
Drinks > Sauces & Sides > Menu > Kids Menu > Drinks > Dessert > Sauces & Sides > Family Value Bundles > Dessert,false,1
Menu > Appetizers > Menu > Sauces & Sides > Appetizers > Menu > Appetizers,false,1
Quick_Reorder > Family Value Bundles > Appetizers > Family Value Bundles > Appetizers > Menu > Family Value Bundles > Menu Extras > Menu > Appetizers > Menu > Menu Extras,false,1
Quick_Reorder > Menu > added_item > Menu > added_item > Kids Menu > added_item > Dessert > added_item,false,1
Drinks > added_item > Drinks > added_item > Menu > added_item > Menu > added_item,false,1
Menu > added_item > Kids Menu > added_item > Drinks > added_item,false,1
Family Value Bundles > added_item > Menu Extras > added_item,false,1
Quick_Reorder > Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item > Appetizers > Menu > Sauces & Sides > viewed_favourite_store,false,1
Drinks > Kids Menu > Menu > Dessert > Sauces & Sides > Appetizers > Kids Menu,false,1
Quick_Reorder > viewed_favourite_store > Menu > Sauces & Sides > Appetizers > Menu,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Appetizers,false,1
Menu Extras > Menu > added_item > Menu > added_item,false,1
Menu Extras > Menu > Dessert,false,1
Quick_Reorder > viewed_favourite_store > Appetizers > Other > added_item > Menu,false,1
viewed_favourite_store > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > viewed_favourite_store,false,1
viewed_favourite_store > added_item > Dessert > added_item > Drinks > added_item > Menu > Appetizers > Menu > viewed_favourite_store > added_item > Drinks > added_item > Drinks > added_item > viewed_favourite_store > added_item,false,1
Appetizers >  > Menu > Dessert > Menu,false,1
Quick_Reorder > added_item > Dessert > Menu,false,1
